,date,benchmark_excess_ret
943,200408,-0.10263468346214054
944,200409,-0.09058774984477329
945,200410,-0.08886805572308104
946,200411,-0.10452415903654245
947,200412,-0.12307550800270653
948,200501,-0.18101483512951594
949,200502,-0.1299380805956275
950,200503,-0.22260445569489673
951,200504,-0.22442561401702926
952,200505,-0.20328604218897775
953,200506,-0.2204101356648228
954,200507,-0.19709579886311138
955,200508,-0.2993420641501445
956,200509,-0.27317151412689755
957,200510,-0.28223673846953384
958,200511,-0.26781763891927884
959,200512,-0.3150582841236914
960,200601,-0.3088919296976467
961,200602,-0.33912291136580125
962,200603,-0.35229075614523264
963,200604,-0.3395546423552971
964,200605,-0.4543678477643065
965,200606,-0.39671808649606355
966,200607,-0.3875140989344602
967,200608,-0.3922040070741772
968,200609,-0.38538809562142456
969,200610,-0.3723722436923869
970,200611,-0.39617214397851575
971,200612,-0.38474871432433516
972,200701,-0.4194287472244989
973,200702,-0.3963535192770581
974,200703,-0.41283243087181315
975,200704,-0.3936109902856536
976,200705,-0.36704943391186334
977,200706,-0.41075905519152395
978,200707,-0.4205626601419718
979,200708,-0.4019219481256491
980,200709,-0.26930684207898187
981,200710,-0.28311949303078676
982,200711,-0.3769253360606913
983,200712,-0.2663151833552338
984,200801,-0.2659897513364732
985,200802,-0.13993792374838893
986,200803,-0.17181782514167057
987,200804,-0.11856161219035939
988,200805,-0.15377938314095907
989,200806,-0.2334068735639767
990,200807,-0.15271046008267702
991,200808,-0.11923848397472064
992,200809,-0.22190975301967236
993,200810,-0.23279849228030716
994,200811,-0.08822503358143098
995,200812,0.024821555187172627
996,200901,-0.06255730148517988
997,200902,-0.09375084089279574
998,200903,0.07458671342360321
999,200904,0.10685966839144574
1000,200905,0.08637060676219878
1001,200906,-0.009641916043224457
1002,200907,0.07634964270711672
1003,200908,0.0262978008737466
1004,200909,0.03470823597815468
1005,200910,-0.015578228002609489
1006,200911,0.0662447441362459
1007,200912,0.012616598248917978
1008,201001,-0.03484936005312743
1009,201002,0.03496661166172234
1010,201003,0.05544228004528747
1011,201004,0.00689436496443763
1012,201005,-0.08795744192242674
1013,201006,-0.05372681140632114
1014,201007,0.06680179089780901
1015,201008,-0.044814521028338314
1016,201009,0.08229135486892103
1017,201010,0.032675241617494064
1018,201011,-0.006640054540000536
1019,201012,0.060566631429058986
1020,201101,0.014958174892239363
1021,201102,0.02916206003528877
1022,201103,-0.009075863468259344
1023,201104,0.031176686837336022
1024,201105,-0.012245006263241275
1025,201106,-0.014896582527226475
1026,201107,-0.013052753054483683
1027,201108,-0.05517831005421447
1028,201109,-0.07042206393506095
1029,201110,0.11589177850133024
1030,201111,-0.0018272107265307938
1031,201112,0.009235584698094587
1032,201201,0.056058364111147604
1033,201202,0.04610985910147565
1034,201203,0.030085961376843634
1035,201204,-0.0034361834746251627
1036,201205,-0.06862970220115648
1037,201206,0.042629188798314135
1038,201207,0.017531744445596294
1039,201208,0.016804733143375356
1040,201209,0.01812067431654934
1041,201210,-0.021782320691459477
1042,201211,-0.00230954481472087
1043,201212,0.002141204907934648
1044,201301,0.055282900325307464
1045,201302,0.009697609220209366
1046,201303,0.03615300064302303
1047,201304,0.022964940937033013
1048,201305,0.02219806106739228
1049,201306,-0.01309793319626492
1050,201307,0.05572420333560387
1051,201308,-0.022830517613852713
1052,201309,0.037282130588227456
1053,201310,0.047423504454691484
1054,201311,0.02901375441189906
1055,201312,0.029423270763070816
1056,201401,-0.029692722844654428
1057,201402,0.048269288325281566
1058,201403,0.010612727496698079
1059,201404,0.011992630810237177
1060,201405,0.024373703130759063
1061,201406,0.02477267405949843
1062,201407,-0.01046317364462571
1063,201408,0.04071345710034828
1064,201409,-0.014741323513627126
1065,201410,0.024119618070633734
1066,201411,0.030757906199100973
1067,201412,-0.004258400698266222
1068,201501,-0.023540777029094375
1069,201502,0.058823227888133496
1070,201503,-0.012145390888041663
1071,201504,0.016559912839287188
1072,201505,0.013483126629132999
1073,201506,-0.01813141780611398
1074,201507,0.02538427940111823
1075,201508,-0.05845341516616402
1076,201509,-0.025000752066970458
1077,201510,0.0866172365756339
1078,201511,0.004034973277504748
1079,201512,-0.02269568618568612
1080,201601,-0.053092783687878106
1081,201602,-0.018548579380025278
1082,201603,0.050952471377993656
1083,201604,0.0035762641496350886
1084,201605,0.007752713828280979
1085,201606,-0.011303628100624727
1086,201607,0.019140883364003693
1087,201608,-0.014564705876716502
1088,201609,-0.01505415113519993
1089,201610,-0.0335248787926594
1090,201611,0.03030334661561462
1091,201612,-0.009007656071317796
1092,201701,-0.012669776566552653
1093,201702,-0.0012151361365701037
1094,201703,-0.025379859744138266
1095,201704,-0.037007179250383264
1096,201705,-0.04072932084719848
1097,201706,-0.04977814212232086
1098,201707,-0.04320430469268038
1099,201708,-0.08235748589294024
1100,201709,-0.06711263689762238
1101,201710,-0.062277941923309856
1102,201711,-0.05122612187942619
1103,201712,-0.07494904662616865
1104,201801,-0.056013742915353174
1105,201802,-0.14498251188926384
1106,201803,-0.132030199918217
1107,201804,-0.13189196132510334
1108,201805,-0.11161477161812765
1109,201806,-0.1334164512456591
1110,201807,-0.120761333363326
1111,201808,-0.12675085994290086
1112,201809,-0.14361073813664726
1113,201810,-0.2513899706330332
1114,201811,-0.15411993805668575
1115,201812,-0.28273019817951944
1116,201901,-0.12171928642185736
1117,201902,-0.1462941971204343
1118,201903,-0.16934579991346338
1119,201904,-0.16582376249677344
1120,201905,-0.26554784183835073
1121,201906,-0.11000585707473216
1122,201907,-0.1738970622429857
1123,201908,-0.16923695356875315
1124,201909,-0.16188516049694193
1125,201910,-0.13447826617257147
1126,201911,-0.08160380002387664
1127,201912,-0.1082605362510473
1128,202001,-0.12167959466948036
1129,202002,-0.19101814293089706
1130,202003,-0.23102118994960277
1131,202004,0.13106531768087137
1132,202005,0.045164058723617756
1133,202006,0.02289238924444812
1134,202007,0.05724022419482641
1135,202008,0.0746838388868461
1136,202009,-0.04153705777562133
1137,202010,-0.031218271229269987
1138,202011,0.11614036573784266
1139,202012,0.03501435912761105
1140,202101,-0.0004908302836125661
1141,202102,0.03285640885843182
1142,202103,0.03764089356971113
1143,202104,0.055097396073612706
1144,202105,0.010225483328946381
1145,202106,0.032653006865300885
1146,202107,0.024363116302555807
1147,202108,0.032017053489552506
1148,202109,-0.041581383597736644
1149,202110,0.08010696371685215
1150,202111,-0.002478800737620653
1151,202112,0.031558216970888606
1152,202201,-0.04439594158734194
1153,202202,-0.021958835085879393
1154,202203,0.03104795865342725
